false,TweetRAMALAN,12859192
false,detiksport,3618326
false,ActuFoot_,2062641
false,VIVAbola,1924845
false,adnradiochile,1879272
false,empireofthekop,1861262
false,RPPNoticias,1828128
false,REALFAFAU,1516327
false,Football_ID,1194411
false,EXOGlobal,1184085
false,Footballogue,1116843
false,TrollFootball,1088335
false,ChuoTorrealba,1065823
false,DeadlineDayLive,1047159
false,sakamobi,967227
